datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,carbon_rate_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,carbon_origin_percent_nuclear_avg,carbon_origin_percent_geothermal_avg,carbon_origin_percent_biomass_avg,carbon_origin_percent_coal_avg,carbon_origin_percent_wind_avg,carbon_origin_percent_solar_avg,carbon_origin_percent_hydro_avg,carbon_origin_percent_gas_avg,carbon_origin_percent_oil_avg,carbon_origin_percent_unknown_avg,carbon_origin_percent_battery_discharge_avg,carbon_origin_percent_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_BE_avg,carbon_intensity_exchange_BE_avg,power_net_import_FR_avg,carbon_intensity_exchange_FR_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,power_net_import_GB-ORK_avg,carbon_intensity_exchange_GB-ORK_avg,power_net_import_IE_avg,carbon_intensity_exchange_IE_avg,power_net_import_NL_avg,carbon_intensity_exchange_NL_avg,power_net_import_NO-NO2_avg,carbon_intensity_exchange_NO-NO2_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_BE_avg,latest_forecasted_power_net_import_FR_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_power_net_import_GB-ORK_avg,latest_forecasted_power_net_import_IE_avg,latest_forecasted_power_net_import_NL_avg,latest_forecasted_power_net_import_NO-NO2_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2018-02-17T18:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518890400,GB,370.7,388.02,297.65,194.57,,38189.07,0,1817.5,3002,863.5,42145.07,bmreports.com,63.44,14.7,65.5,14.58,7966.5,,1371,4586,1804.07,5.5,837,21556,0,63,9212.81,0.01,1385.87,4557.88,1812.25,5.77,1160.54,21725.91,6.87,446.59,0,1830.56,,,,,,,,,,,,,,1817.5,,,2015,69.88,-407.5,370.7,,,-456,370.7,987,449.14,,,4,3.01,164.7,279.17,275.86,0.41,85,37230,42462,,2000,,,55,1016,,72,2383
2018-02-17T19:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518894000,GB,368.42,384.57,297.65,192.66,,37346.29,0,1061.5,3005,733.25,40679.54,bmreports.com,64.33,12.95,66.57,12.72,7952.5,,1374,4170,1732.79,0.5,725.5,21328,0,63,9241.63,0.01,1392.58,4158.81,1750.84,0.49,1046.46,21564.2,7.01,433.05,0,1084.47,,,,,,,,,,,,,,1061.5,,,2014,67.99,-372.25,368.42,,,-361,368.42,991,446.02,,,3.88,2.89,0,279.04,275.78,0.06,64,37063,40403,,2000,,,-72,1016,,0,2276
2018-02-17T20:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518897600,GB,357.18,372.03,297.65,194.65,,34963.01,0,412,3011,200,38186.01,bmreports.com,63.83,11.53,66.17,11.36,7946.5,,1376.5,3270.5,1652.51,0,577.5,20076.5,0,63,9404.9,0.01,1412.6,3306.93,1696,0,877.01,20616.04,7.27,448.44,0,416.81,,,,,,,,,,,,,,412,,,2013,70.47,-109,413.88,,,-91,357.18,998,443.02,,,3.79,2.77,0,278.95,275.73,0.11,44,36386,37790,,2000,,,-159,1016,,0,2209
2018-02-17T21:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518901200,GB,348.12,361.78,297.65,215.06,,32062,0,314,3168,0,35544,bmreports.com,61.64,11.72,63.81,11.6,7958.5,,1376,3090.5,1576.5,0,487.5,17510,0,63,9467.6,0.01,1422.29,3202.33,1639.11,0.01,782.86,18247.28,17.68,444.54,0,320.3,,,,,,,,,,,,,,314,,,2013,75.78,89,575.22,,,68,540.52,998,442.07,,,3.51,2.78,0,278.89,275.73,0.14,48.11,33757,35311,,2000,,,-87,1016,,0,2199
2018-02-17T22:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518904800,GB,324.61,335.81,297.65,230.45,,29165.45,0,369.5,3305,0,32839.95,bmreports.com,58.37,12.84,60.2,12.83,7961,,1376,1892.5,1594.95,0,445.5,15832.5,0,63,9451.51,0.01,1421.55,2043.41,1662.8,0.01,754.25,16654.47,22.71,452.74,0,376.49,,,,,,,,,,,,,,369.5,,,2013,76.98,197,580.52,,,97,550.86,998,439.84,,,3.3,2.71,0,278.83,275.71,0.18,43.02,31168,32647,,2000,,,70,1016,,0,2305
2018-02-17T23:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518908400,GB,302.21,309.84,,244.77,,26717.35,0,0,3509.25,0,30226.6,bmreports.com,55.97,12.63,57.64,12.53,7963.5,,1376.5,835,1491.35,0,479.5,14508.5,0,63,9484.83,0.01,1426.5,1065.95,1583.21,0.01,802.2,15302.49,51.99,503.27,0,6.14,,,,,,,,,,,,,,0,,,2012,72.8,203.25,580.92,,,296,547.54,998,433.22,,,3.11,2.66,0,278.78,275.71,0.21,44.97,27675,30425,,2000,,,257,1016,,0,2444
2018-02-18T00:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518912000,GB,298.1,306.23,297.65,237.78,,25937.95,0,11,3481.5,0,29430.45,bmreports.com,55.02,12.58,56.83,12.44,7973,,1374,803.5,1397.95,0,444.5,13882,0,63,9535.63,0.02,1429.65,1046.98,1501.66,0.01,758.38,14596.92,48.13,500.64,0,12.42,,,,,,,,,,,,,,11,,,2012,66.98,209.5,578.72,,,262,556.48,998,426.92,,,2.9,2.67,0,278.75,275.73,0.24,50.44,27569,28511,,2000,,,416,1016,,0,2244
2018-02-18T01:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518915600,GB,302.8,310.37,297.65,248.96,,26145.01,0,43,3673.25,0,29861.26,bmreports.com,55.62,12.53,57.41,12.3,7933,,1374,902,1376.51,0,426.5,14070,0,63,9512.09,0.02,1430.18,1201.17,1520.96,0.01,745.81,14828.46,75.22,504.04,0,43.31,,,,,,,,,,,,,,43,,,2012,63.86,209.25,565.37,,,454,548.42,998,419.97,,,2.69,2.7,0,278.71,275.74,0.03,46.84,27186,28082,,2000,,,446,1016,,0,2299
2018-02-18T02:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518919200,GB,299.85,307.54,,246.54,,25818.57,0,0,3723.5,0,29542.07,bmreports.com,55.07,12.7,56.85,12.38,7943,,1373.5,903,1403.07,0,421,13712,0,63,9523.45,0.01,1426.77,1190.7,1580.5,0,743.84,14460.67,79.28,536.85,0,0,,,,,,,,,,,,,,0,,,2012,61.09,209.5,538.03,,,504,527.06,998,417.56,,,2.48,2.75,0,278.69,275.79,0.06,44.31,26777,27223,,2000,,,446,1016,,0,2368
2018-02-18T03:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518922800,GB,297.24,305.71,,239.35,,25507.2,0,0,3723.5,0,29230.7,bmreports.com,54.53,12.79,56.42,12.45,7940,,1373,897.5,1390.7,0,411.5,13431.5,0,63,9551.21,0.02,1426.23,1164.29,1595.53,0.01,717.28,14160.28,79.62,536.23,0,0,,,,,,,,,,,,,,0,,,2012,56.33,209.5,491.82,,,504,509.94,998,418.67,,,2.55,2.81,0,278.71,275.85,0.1,42.43,26174,26083,,2000,,,446,1016,,0,2468
2018-02-18T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518926400,GB,293.4,301.69,,238,,24853.78,0,0,3722.75,0,28576.53,bmreports.com,53.63,12.85,55.47,12.49,7964,,1374,893.5,1372.28,0,358,12829,0,63,9578.04,0.01,1426.49,1158.03,1587.69,0,658.97,13538.14,80.77,548.39,0,0,,,,,,,,,,,,,,0,,,2011,54.78,209.75,466.1,,,504,511.33,998,421.22,,,2.43,2.75,0,278.72,275.89,0.12,41.38,25940,25362,,2000,,,446,1016,,0,2562
2018-02-18T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518930000,GB,292.24,300.74,,235.51,,24700.59,0,0,3703.5,0,28404.09,bmreports.com,53.39,12.94,55.23,12.52,7965,,1375.5,893.5,1349.59,0,368,12686,0,63,9562.87,0.01,1426.07,1145.52,1577.65,0.01,672.3,13380.38,77.15,562.14,0,0,,,,,,,,,,,,,,0,,,2012,57.42,209.5,450.94,,,484,506.62,998,417.81,,,2.28,2.71,0,278.74,275.94,0.16,41.38,25956,25285,,2000,,,439,1016,,0,2696
2018-02-18T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518933600,GB,298.28,308.17,,229.18,,25415.99,0,0,3629.75,0,29045.74,bmreports.com,54.47,12.63,56.52,12.13,7967.5,,1375.5,1043,1312.49,0.5,394.5,13259.5,0,63,9555.5,0.01,1425.27,1275.03,1547.76,2.11,692.14,13916.37,69.01,562.53,0,0,,,,,,,,,,,,,,0,,,2011,58.27,191.75,443.76,,,428,492.4,999,419.26,,,2.08,2.68,0,278.78,276.02,0.2,43.44,26775,26896,,2000,,,481,1016,,0,2855
2018-02-18T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518937200,GB,304.87,316.54,,218.99,,26288.59,0,0,3573.25,0,29861.84,bmreports.com,55.01,13.02,57.24,12.44,7969.5,,1372,1497,1372.09,75,451.5,13488.5,0,63,9545.71,0.01,1419.87,1701.02,1624.45,94.34,749.21,14163.34,48.15,514.75,0,0.98,,,,,,,,,,,,,,0,,,2012,56.71,207.25,413.65,,,356,456.44,998,421.24,,,1.82,2.71,0,278.83,276.11,0.05,41.07,27888,28252,,2000,,,242,1016,,95,3119
2018-02-18T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518940800,GB,306,318.37,297.65,208.6,,27883.53,0,170.5,3511.25,0,31565.28,bmreports.com,54.45,15.39,56.68,14.91,7961,,1373.5,1824,1492.53,692.5,462,14015,0,63,9512.2,0.01,1421.58,2007.24,1738.14,770.15,759.98,14684.86,32.65,465.17,0,173.3,,,,,,,,,,,,,,170.5,,,2011,56.24,175.25,400.68,,,327,425.8,998,410.97,,,1.51,2.85,2.27,278.93,276.24,0.11,42.55,30324,31237,,2000,,,-20,1016,,449,3460
2018-02-18T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518944400,GB,314.65,327.17,297.65,208.68,,30716.8,0,421.5,3538.25,0,34676.55,bmreports.com,55.15,17.45,57.26,17.14,7969,,1378.5,2397.5,1519.3,1390,627,15372.5,0,63,9499.03,0.01,1425.58,2576.64,1750.61,1526.89,920.14,16064.99,39.95,446.2,0,426.5,,,,,,,,,,,,,,421.5,,,2011,57.06,241.25,397.77,,,288,452.7,998,397.64,,,1.11,3.42,21.89,279.22,276.4,0.13,47,33416,35014,,2000,,,-221,1016,,1028,3736
2018-02-18T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518948000,GB,321.16,334.47,297.65,190.6,,33192.68,0,411,3314.5,0,36918.18,bmreports.com,55.99,18.3,58.19,18.1,7967.5,,1380,2926.5,1532.68,2185,574.5,16563.5,0,63,9490.28,0.01,1426.88,3054.16,1700.16,2355.62,854.7,17148.53,25.04,441.79,0,421.01,,,,,,,,,,,,,,411,,,2012,57.61,170.5,398.47,,,134,460.4,998,387.59,,,1.01,3.67,50.98,279.71,276.77,0.17,49.33,34792,37080,,2000,,,-307,1016,,1612,3850
2018-02-18T11:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518951600,GB,321.23,334.2,297.65,184.02,,34570.16,0,379.5,3202.5,0,38152.16,bmreports.com,56.04,19.16,58.23,19.01,7956.5,,1378,3047,1682.16,2630,573.5,17240,0,63,9458.74,0.01,1426.51,3165.39,1813.89,2817.38,870.87,17780.62,25.97,410.53,0,382.24,,,,,,,,,,,,,,379.5,,,2013,60.45,50.5,420.39,,,141,459.68,998,382.49,,,0.94,3.87,82.06,280.09,277.06,0.22,48.36,35776,38465,,2000,,,-258,1016,,2044,3987
2018-02-18T12:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518955200,GB,325.93,339.96,297.65,167.16,,35343.99,0,377,3030,41,38709.99,bmreports.com,56.69,18.88,58.98,18.75,7956.5,,1375.5,3382,1775.49,2610,557,17624.5,0,63,9456.54,0.01,1420.68,3448.7,1871.27,2790.49,850.02,18061.75,10.67,423.11,0,376.75,,,,,,,,,,,,,,377,,,2013,57.5,-41,355.13,,,18,394.39,999,377.26,,,0.88,3.99,109.36,280.38,277.35,0.27,52.44,36785,39525,,2000,,,-248,1016,,2215,4075
2018-02-18T13:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518958800,GB,335.14,349.96,297.65,169.63,,35464.88,0,341,3110,121.5,38794.38,bmreports.com,57.91,17.63,60.35,17.42,7957.5,,1368,3837,1709.37,2288,535.5,17706.5,0,63,9485.25,0.01,1413.06,3918.01,1826.99,2447.4,816.8,18106.45,19.32,420.56,0,340.52,,,,,,,,,,,,,,341,,,2014,53.08,-121.5,335.14,,,98,442.97,998,378.15,,,0.82,4.05,245.83,280.56,277.59,0.07,51.92,36858,38848,,2000,,,-138,1016,,2060,4066
2018-02-18T14:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518962400,GB,345.5,361.46,297.65,179.95,,34593.27,0,415,3218,92.5,38133.77,bmreports.com,59.63,15.39,62.23,15.03,7960.5,,1369,3994.5,1703.27,1290,487,17726,0,63,9526.71,0.01,1415.91,4107.28,1857.18,1418.61,761.41,18184.77,32.27,414.49,0,415.14,,,,,,,,,,,,,,415,,,2014,49.24,-92.5,345.5,,,206,435.32,998,390.98,,,0.73,4.05,229.17,280.65,277.79,0.16,47.94,36863,38265,,2000,,,-163,1016,,1666,4017
2018-02-18T15:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518966000,GB,349.3,364.53,297.65,190.7,,34672.25,0,284,3228,0,38184.25,bmreports.com,61.27,13.67,63.8,13.39,7970,,1369,3706,1832.75,674,522,18535.5,0,63,9569.76,0.01,1417.63,3829.74,1993.31,751.56,769.63,19060.67,32.91,473.07,0,285.96,,,,,,,,,,,,,,284,,,2015,50.37,9,445.61,,,206,424.24,998,421.35,,,0.38,4.2,189.55,280.48,277.88,0.44,46.92,36989,38730,,2000,,,-151,1016,,1173,3965
2018-02-18T16:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518969600,GB,356.18,370.77,297.65,204.73,,35761.56,0,300.5,3309,93.75,39277.31,bmreports.com,62.63,13.12,65.01,12.89,7970.5,,1367,3941,2158.06,186,635,19441,0,63,9526.22,0.01,1409.06,4065.52,2319.46,209.75,910.23,19976.81,41.99,516.19,0,302.06,,,,,,,,,,,,,,300.5,,,2015,54.01,-93.75,387.1,,,296,433.62,998,438.89,,,0.28,4.09,164.85,280.45,278.03,0.65,45.73,37748,40392,,2000,,,-145,1016,,646,3994
2018-02-18T17:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518973200,GB,369,384.63,297.65,200.81,,38217.93,0,766.5,3218,232.5,41969.93,bmreports.com,63.98,13.52,66.25,13.31,7965,,1372,4778,2320.93,4,728.5,20986.5,0,63,9443.48,0.01,1408.39,4864.33,2442.68,6.97,1039.48,21394.9,31.22,560.29,0,778.18,,,,,,,,,,,,,,766.5,,,2015,56.81,-232.5,369,,,205,443.85,998,442.03,,,0.19,4.01,137.8,280.31,278.1,0.86,70,39172,43667,,2000,,,-193,1016,,216,4008
2018-02-18T18:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518976800,GB,371.06,387.54,297.65,196.43,,38870.06,0,1261.5,3139,261.5,43009.06,bmreports.com,63.67,14.55,65.88,14.25,7971,,1370.5,4971,2356.06,1,731,21406.5,0,63,9365.68,0.01,1406.63,5047.49,2462.78,1.39,1082.56,21769.22,23.28,544.57,0,1305.45,,,,,,,,,,,,,,1261.5,,,2015,61.15,-261.5,371.06,,,145,449.48,979,437.4,,,0.17,4.01,115.23,280.2,278.16,1.07,82.79,39241,43681,,2000,,,-352,1016,,27,4023
2018-02-18T19:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518980400,GB,366.25,382.19,297.65,186.07,,38064.06,0,786.5,3047,381.25,41516.31,bmreports.com,63.71,13.77,66,13.47,7968,,1367,4594.5,2361.06,0,725.5,20985,0,63,9345.75,0.01,1397.73,4619.37,2437.56,0,1052.58,21250.97,10.14,567.43,0,834.76,,,,,,,,,,,,,,786.5,,,2014,58.78,-381.25,366.25,,,28,452.15,1005,433.78,,,0.22,4.02,0,280.2,278.26,0.19,59.22,39268,41345,,2000,,,-336,1016,,0,3939
2018-02-18T20:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518984000,GB,350.14,364.67,297.65,193.27,,35514.57,0,374,3142,442,38588.57,bmreports.com,61.85,13.88,64.15,13.66,7962,,1373,3634.5,2451.57,0,701,19329.5,0,63,9363.67,0.01,1400.7,3675.65,2550.84,0,1008.37,19609.68,22.11,561.95,0,395.6,,,,,,,,,,,,,,374,,,2013,60.09,-442,350.14,,,131,450.31,998,428.18,,,0.27,4,0,280.22,278.38,0.38,46,38070,38282,,2000,,,-275,1016,,0,3878
2018-02-18T21:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518987600,GB,331.02,344.86,297.65,198.39,,32244.08,0,528.5,3195,328,35639.58,bmreports.com,58.13,15.49,60.26,15.42,7964.5,,1399.5,2932,2594.58,0,530,16760.5,0,63,9397.15,0.01,1430.14,2997.42,2709.71,0.01,835.75,17147.4,29.59,549.76,0,542.66,,,,,,,,,,,,,,528.5,,,2013,62.6,-328,331.02,,,184,454.04,998,425.15,,,0.24,4.09,0,280.26,278.39,0.66,50.44,35260,35238,,2000,,,-160,1016,,0,3796
2018-02-18T22:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518991200,GB,303.85,314.93,297.65,209.31,,28983.75,0,379.5,3312,292.5,32382.75,bmreports.com,54.71,16.3,56.6,16.25,7967,,1399,1543,2497.75,0,489.5,15024.5,0,63,9379.43,0.01,1429.16,1651.49,2632.56,0.01,816.52,15485.39,45.02,545.86,0,397.29,,,,,,,,,,,,,,379.5,,,2013,64.38,-292.5,303.85,,,301,466.55,998,423.92,,,0.36,3.94,0,280.28,278.51,0.87,42.27,32743,31959,,2000,,,22,1016,,0,3724
2018-02-18T23:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518994800,GB,281.31,289.09,297.65,223.79,,25965.47,0,51,3493,142.25,29367.22,bmreports.com,50.92,16.82,52.52,16.83,7967.5,,1400,1022,2388.47,0,538,12586.5,0,63,9471.65,0.02,1445.97,1233.91,2566.27,0,863.53,13151.96,68.39,503.55,0,61.99,,,,,,,,,,,,,,51,,,2012,63.11,-142.25,281.31,,,483,488.85,998,419.37,,,0.48,3.78,0,280.32,278.64,1.07,43.88,27968,28525,,2000,,,258,1016,,0,3567
2018-02-19T00:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1518998400,GB,282.63,288.63,,240.8,,25585.39,0,0,3667.25,0,29252.64,bmreports.com,50.89,16.46,52.19,16.66,7967.5,,1397.5,1131.5,2413.39,0,452.5,12160,0,63,9550.47,0.02,1453.34,1401.72,2631.48,0.01,730.08,12893.45,72.34,519.73,0,0,,,,,,,,,,,,,,0,,,2013,63.8,152.25,475.26,,,504,493.96,998,434.72,,,0.55,3.61,0,280.34,278.77,1.23,44.31,28435,28178,,2000,,,456,1016,,0,2818
2018-02-19T01:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519002000,GB,280.29,284.26,,253.22,,25853.76,0,0,3794,0,29647.76,bmreports.com,51.19,16.59,52.25,16.93,7967.5,,1401,789,2537.76,0,438.5,12657,0,63,9552.59,0.02,1456.13,1093.56,2759.75,0.01,703.12,13480.31,75.97,526.3,0,0,,,,,,,,,,,,,,0,,,2013,65.59,278,487.94,,,504,502.32,999,440.33,,,0.6,3.44,0,280.37,278.87,0.15,44.32,28551,28057,,2000,,,496,1016,,0,2569
2018-02-19T02:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519005600,GB,277.62,281.85,,249.38,,25305.9,0,0,3786.5,0,29092.4,bmreports.com,50.39,16.66,51.52,16.98,7971.5,,1396.5,838,2477.4,0,423,12136.5,0,63,9586.16,0.02,1452.41,1154.26,2693.69,0,701.22,12957.39,76.7,470.56,0,0,,,,,,,,,,,,,,0,,,2013,63.83,271.5,496.15,,,504,503.17,998,428.34,,,0.64,3.27,0,280.4,278.99,0.29,44.31,27926,27263,,2000,,,471,1016,,0,2346
2018-02-19T03:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519009200,GB,273.7,276.21,,257.31,,24894.83,0,0,3786.75,0,28681.58,bmreports.com,49.81,16.83,50.64,17.34,7969,,1406,692.5,2492.33,0,419.5,11852.5,0,63,9569.48,0.02,1460.54,1019.27,2699.96,0,665.86,12706.24,80.79,479.42,0,0,,,,,,,,,,,,,,0,,,2012,68.86,272.75,504.1,,,504,509.68,998,442.34,,,0.61,2.89,0,280.38,279.05,0.43,44.31,27593,26903,,2000,,,499,1016,,0,2183
2018-02-19T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519012800,GB,268.34,268.83,,265.22,,24356.21,0,0,3783.75,0,28139.96,bmreports.com,49.2,16.81,49.65,17.47,8006.5,,1407,461,2430.21,0,419,11569.5,0,63,9565.08,0.01,1454.03,775.11,2613.14,0,662,12498.55,80.66,490.67,0,0.71,,,,,,,,,,,,,,0,,,2011,77.97,270.75,524.5,,,504,518.68,998,444.21,,,0.63,2.71,0,280.42,279.13,0.56,43.87,27565,26734,,2000,,,476,1016,,0,2105
2018-02-19T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519016400,GB,276.39,277.35,,269.77,,25073.02,0,0,3536.75,0,28609.77,bmreports.com,50.69,16.45,51.15,16.95,7997.5,,1404,607.5,2389.02,0,457.5,12154.5,0,63,9402.44,0,1439.27,892.56,2539.69,0,718.96,13087.21,79.46,442.74,0,7.44,,,,,,,,,,,,,,0,,,1911,86.94,272.75,546.63,,,500,524.06,853,441.76,,,0.63,2.53,0,280.47,279.21,0.66,44.03,28572,28177,,1900,,,439,873,,0,2095
2018-02-19T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519020000,GB,311.44,318.22,,244.62,,28918.45,0,0,2655.5,0,31573.95,bmreports.com,55.5,15.44,56.91,15.35,8002,,1394.5,1975.5,2551.95,1.5,476.5,14453.5,0,63,9157.44,0,1421,2241.42,2647.65,2.56,745.29,15093.17,72.78,146.8,0,45.85,,,,,,,,,,,,,,0,,,1715,93.81,258.5,558.3,,,485,534.72,197,433.41,,,0.59,2.38,0,280.5,279.29,0.77,52.61,31892,34493,,1700,,,400,186,,0,2120
2018-02-19T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519023600,GB,361.71,361,297.65,427.18,,36560.89,0,324,834,0,37718.89,bmreports.com,64.95,13.59,64.62,13.64,8000,,1398.5,3117,2581.39,6,711,20684,0,63,8080.16,0,1402.07,3211.93,2618.4,7.63,756.43,21010.19,32.45,265.85,0,333.78,,,,,,,,,,,,,,324,,,103,90.77,16,468.94,,,246,539.7,469,432.28,,,0.53,2.29,0,280.55,279.38,0.11,52.72,41200,40545,,106,,,216,479,,33,2171
2018-02-19T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519027200,GB,363.85,374.28,297.65,187.65,,39026.08,0,426.5,2150,204,41398.58,bmreports.com,65.01,13.31,66.77,12.97,7993,,1400.5,3688,2411.58,122.5,755.5,22592,0,63,8977.22,0.01,1420.96,3758.03,2439.79,150.12,1003.13,22885.93,15.71,251.97,0,495.71,,,,,,,,,,,,,,426.5,,,1593,95.8,-204,363.85,,,85,534.44,472,435.8,,,0.44,2.25,0.91,280.61,279.46,0.21,55.56,42840,42223,,1588,,,-82,479,,148,2258
2018-02-19T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519030800,GB,366.99,379.98,297.65,161.44,,40879.37,0,378.5,2454,515.5,43196.37,bmreports.com,65.58,13.19,67.84,12.7,8030,,1396,4020.5,2307.87,393.5,763,23905.5,0,63,9168.67,0.01,1413.23,4052.49,2314.56,446.6,1054.42,24028.9,6.1,242.65,0,468.73,,,,,,,,,,,,,,378.5,,,1994,98.47,-371.5,366.99,,,-144,366.99,460,434.4,,,0.26,2.12,12.5,280.61,279.44,0.4,58.92,43200,43879,,2000,,,-353,466,,345,2360
2018-02-19T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1519034400,GB,370.29,381.99,297.65,181.96,,41818.29,0,326,2471,704,43911.29,bmreports.com,66.03,13.2,68.04,12.75,8095.5,,1392,4298,2194.79,702.5,757,24315.5,0,63,9120.01,0.01,1404.63,4322.74,2194.62,766.5,1034.03,24375.85,5.93,289.92,0,397.06,,,,,,,,,,,,,,326,,,1865,101.37,-432,370.29,,,-272,370.29,606,429.97,,,0.37,2.12,31.29,280.85,279.59,0.53,54,43279,44443,,1850,,,-435,616,,581,2430
